ImgPath,Label,Caption
/home/ImageNet1k/n03498962/ILSVRC2012_val_00002588.JPEG,hatchet,A hatchet with a wooden handle and a brown sheath.
/home/ImageNet1k/n04355338/ILSVRC2012_val_00030816.JPEG,sundial,"A stone sundial carved into a rock, with a hole in the center and lines radiating out. The rock is set in a dirt field, with a few small rocks scattered around. The stone is grey and weathered, with a sense of age and history."
/home/ImageNet1k/n02111277/ILSVRC2012_val_00021436.JPEG,"Newfoundland, Newfoundland dog",A wet black Newfoundland dog stands on the beach with its tongue out.
/home/ImageNet1k/n02113712/ILSVRC2012_val_00041346.JPEG,miniature poodle,A white and brown miniature poodles stand on a wooden floor. The brown poodle is standing in front of the white one. Both dogs are wearing tags on their collars. The mood is playful and curious.
/home/ImageNet1k/n02445715/ILSVRC2012_val_00034780.JPEG,"skunk, polecat, wood pussy",Two skunks eating food from a bowl on a brick porch.
/home/ImageNet1k/n03017168/ILSVRC2012_val_00026289.JPEG,"chime, bell, gong","Silhouette of three bells hanging from a string, with a sunset in the background. The sky is orange and the trees are dark. The mood is serene and contemplative."
/home/ImageNet1k/n03933933/ILSVRC2012_val_00044018.JPEG,pier,"A long bridge over the water, with rusted support beams and a cement walkway. The sky is dark and stormy, with a few clouds in the distance. The water is calm and dark blue, reflecting the bridge's supports."
/home/ImageNet1k/n03769881/ILSVRC2012_val_00022551.JPEG,minibus,A white minibus is parked in front of a brick building.
/home/ImageNet1k/n02093754/ILSVRC2012_val_00025302.JPEG,Border terrier,"A border terrier stands on a log, wearing a black harness. The harness has the word ""pup"" on it. The dog has a black nose and brown ears. The setting is a park with trees in the background. The mood is playful and curious."
/home/ImageNet1k/n02727426/ILSVRC2012_val_00036882.JPEG,"apiary, bee house","apiary, bee house, men in bee suits, dirt ground, cloudy sky, bees in truck bed."
/home/ImageNet1k/n03388549/ILSVRC2012_val_00033480.JPEG,four-poster,"A four-poster bed with a colorful comforter and pillows, situated in a bedroom with floral wallpaper and pink carpet. A vase of flowers sits on a small table beside the bed, adding a touch of freshness to the room. The overall mood is cozy and inviting."
/home/ImageNet1k/n02791124/ILSVRC2012_val_00005762.JPEG,barber chair,A red and white barber chair sits in a crumbling room.
/home/ImageNet1k/n02493793/ILSVRC2012_val_00045647.JPEG,"spider monkey, Ateles geoffroyi","A golden spider monkey, Ateles geoffroyi, sits in the sun with a green background."
/home/ImageNet1k/n03877472/ILSVRC2012_val_00011547.JPEG,"s, jammies"",
","A pile of baby girl's pajamas, including a black and white polka dot one, a pink one, and a white one with a cupcake on it."
/home/ImageNet1k/n06874185/ILSVRC2012_val_00025984.JPEG,"traffic light, traffic signal, stoplight","A group of yellow traffic lights lies on the ground, knocked over and shattered. The stoplight has been vandalized, and broken glass lies on the ground. The scene is dark and foreboding, with a sense of disorder and chaos."
/home/ImageNet1k/n02110063/ILSVRC2012_val_00000729.JPEG,"malamute, malemute, Alaskan malamute","A close-up of a Malamute dog's face, with white fur, brown eyes, and a black nose. The dog is looking up, with its ears perked forward, and standing on a sandy beach. The mood is curious and attentive."
/home/ImageNet1k/n02106166/ILSVRC2012_val_00045454.JPEG,Border collie,A black and white Border collie lays on a fluffy white rug on the floor. The dog is wearing a green collar and has long hair. The scene is set in a living room with a wooden cabinet in the background. The mood is calm and relaxed.
/home/ImageNet1k/n03188531/ILSVRC2012_val_00012700.JPEG,"diaper, nappy, napkin","a wooden table with a pile of white cloth diapers, nappies, and napkins on it."
/home/ImageNet1k/n03787032/ILSVRC2012_val_00004558.JPEG,mortarboard,A young man in a blue graduation cap and gown smiles at the camera.
/home/ImageNet1k/n02091831/ILSVRC2012_val_00015632.JPEG,"Saluki, gazelle hound","A Saluki, gazelle hound, stands on a dry grass field."
/home/ImageNet1k/n02492660/ILSVRC2012_val_00042280.JPEG,"howler monkey, howler","A howler monkey sits in a tree, surrounded by green leaves. The monkey has a black fur and is looking down. The setting is a sunny day, with the sky in the background. The mood is peaceful and serene."
/home/ImageNet1k/n02807133/ILSVRC2012_val_00011741.JPEG,"bathing cap, swimming cap","An older woman in a black swimsuit and bathing cap stands in the water, looking out."
/home/ImageNet1k/n02256656/ILSVRC2012_val_00003876.JPEG,"cicada, cicala",A green cicada is on its back in a plastic container.
/home/ImageNet1k/n03344393/ILSVRC2012_val_00020486.JPEG,fireboat,"A fireboat is sailing in the ocean, spraying water from a hose. It has many flags on it and is black and white. The water is blue and the boat is surrounded by it."
/home/ImageNet1k/n03018349/ILSVRC2012_val_00044273.JPEG,"china cabinet, china closet",A china cabinet is filled with china and glassware.
/home/ImageNet1k/n04553703/ILSVRC2012_val_00011577.JPEG,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",A white washbasin with a blue pipe and an orange pipe underneath it. A yellow handbasin is placed on the washbasin. The wall is blue and the floor is brown. The scene is set in an outdoor area.
/home/ImageNet1k/n03840681/ILSVRC2012_val_00006072.JPEG,"ocarina, sweet potato",A red ocarina with holes in it sits on a wooden table.
/home/ImageNet1k/n03706229/ILSVRC2012_val_00044674.JPEG,magnetic compass,A compass with a magnetic needle pointing north. The compass is on a boat in the water. The needle is surrounded by a black ring. The background is blurry.
/home/ImageNet1k/n04350905/ILSVRC2012_val_00027101.JPEG,"suit, suit of clothes","A woman in a suit stands at a window, looking out. The window is bright and sunny."
/home/ImageNet1k/n03938244/ILSVRC2012_val_00008191.JPEG,pillow,"A living room with two couches, a coffee table, and a rug. There are blue and tan pillows on the couches and a vase on the coffee table. The walls are yellow and the room has a bright and airy mood."
/home/ImageNet1k/n04131690/ILSVRC2012_val_00032630.JPEG,"saltshaker, salt shaker","A red salt shaker sits next to a green bowl of popcorn. The salt shaker has a handle and a silver top. The bowl of popcorn is in the background and is green. There is a napkin to the right of the salt shaker. The scene is set on a wooden table. The mood is one of anticipation, as the viewer wonders what seasonings will be added to the popcorn."
/home/ImageNet1k/n02441942/ILSVRC2012_val_00023317.JPEG,weasel,A weasel is eating hay in a corner of a room. The floor is dirty and there is a can of soda on the ground. The mood is somber.
/home/ImageNet1k/n02992211/ILSVRC2012_val_00045757.JPEG,"cello, violoncello",A woman with long blonde hair holds a cello. She wears a black top and has multiple bracelets on her wrist. The cello is brown and black. The woman is posing for a picture.
/home/ImageNet1k/n03240683/ILSVRC2012_val_00005973.JPEG,"drilling platform, offshore rig",An offshore rig is situated on a large red and blue barge in the water. The sky is cloudy and dark.
/home/ImageNet1k/n01833805/ILSVRC2012_val_00013085.JPEG,hummingbird,A hummingbird hovers near red flowers in a green field.
/home/ImageNet1k/n02089078/ILSVRC2012_val_00015252.JPEG,black-and-tan coonhound,"A black-and-tan coonhound lies on a brown carpet, looking at the camera. The dog is wearing a red collar and is next to a person in a blue shirt. The scene has a relaxed and comfortable mood."
/home/ImageNet1k/n02895154/ILSVRC2012_val_00032037.JPEG,"breastplate, aegis, egis","A green bronze breastplate is displayed in a museum, showcasing the craftsmanship of the ancient civilization."
/home/ImageNet1k/n02011460/ILSVRC2012_val_00046003.JPEG,bittern,A bird with a long neck and beak stands in tall grass.
/home/ImageNet1k/n04442312/ILSVRC2012_val_00047554.JPEG,toaster,A chrome toaster sits on a black counter. The cord is curled up and plugged into the toaster. The toaster is shiny and reflective.
/home/ImageNet1k/n03874599/ILSVRC2012_val_00033038.JPEG,padlock,"A black and silver padlock is attached to a black chain. The chain is wrapped around a white background. The padlock has the word ""Raleight"" written on it."
/home/ImageNet1k/n03814639/ILSVRC2012_val_00038940.JPEG,neck brace,An older man with a neck brace stands in front of a brick wall. He is wearing glasses and a blue and white jacket. The man looks unhappy and is standing still.
/home/ImageNet1k/n03873416/ILSVRC2012_val_00044454.JPEG,"paddle, boat paddle",A man wearing a red hat and life vest is holding a paddle and standing in a boat.
/home/ImageNet1k/n03467068/ILSVRC2012_val_00007208.JPEG,guillotine,A guillotine is on a white cloth surface. The guillotine is made of wood and metal. The metal part has screws in it. The wood is brown. The cloth surface is white.
/home/ImageNet1k/n03950228/ILSVRC2012_val_00022580.JPEG,"pitcher, ewer",A silver pitcher and ewer sit on a plate. The pitcher has a spout and a handle. The ewer has a spout and a handle. The pitcher and ewer are ornately decorated. The plate is ornately decorated as well. The scene is set in a dark room.
/home/ImageNet1k/n02190166/ILSVRC2012_val_00014639.JPEG,fly,A fly with red eyes and black stripes on its back sits on a reflective surface.
/home/ImageNet1k/n03495258/ILSVRC2012_val_00015833.JPEG,harp,A wooden harp sits on a black background. The harp is made of wood and has strings. The strings are made of metal. The harp is a traditional Irish harp.
/home/ImageNet1k/n13037406/ILSVRC2012_val_00032971.JPEG,gyromitra,"A strange, brown, gilled mushroom with wavy edges sits on the forest floor."
/home/ImageNet1k/n02099267/ILSVRC2012_val_00045739.JPEG,flat-coated retriever,"A woman lies on the floor with a black dog, both holding ribbons. The dog has a flat-coated retriever ribbon."
/home/ImageNet1k/n07716358/ILSVRC2012_val_00009543.JPEG,"zucchini, courgette","A large pile of yellow squash and zucchini sit in a circle on a table. They are displayed at a market and are in front of other vegetables. The colors are bright and cheerful, and the mood is lively."
/home/ImageNet1k/n01687978/ILSVRC2012_val_00029859.JPEG,agama,"A lizard, possibly an agama, sits on a rock in a desert setting. The sun is shining and the lizard appears alert and ready to move."
/home/ImageNet1k/n02097298/ILSVRC2012_val_00009256.JPEG,"Scotch terrier, Scottish terrier, Scottie",A woman in a black top and colorful skirt stands in a grassy field with a black dog. The dog is on a leash and the woman is holding the leash. There are other people and chairs in the background.
/home/ImageNet1k/n04532670/ILSVRC2012_val_00010807.JPEG,viaduct,"A viaduct spans a river, connecting both sides. The water is murky and still, reflecting the bridge's arches. The scene is sepia-toned, giving it a nostalgic feel. The surrounding area is barren, with no people in sight."
/home/ImageNet1k/n04335435/ILSVRC2012_val_00027691.JPEG,"streetcar, tram, tramcar, trolley, trolley car","A streetcar, tram, tramcar, or trolley car moves along the tracks in a city. The train is white with red and blue stripes. The train is surrounded by tall buildings. The train is near a street and a sidewalk."
/home/ImageNet1k/n01944390/ILSVRC2012_val_00010312.JPEG,snail,A snail with a brown shell is crawling on a green leaf.
/home/ImageNet1k/n04264628/ILSVRC2012_val_00049243.JPEG,space bar,The space bar on the old typewriter is black and gold.
/home/ImageNet1k/n02105641/ILSVRC2012_val_00005390.JPEG,"Old English sheepdog, bobtail","An Old English sheepdog with a shaggy, black and white coat lays in a grassy field. Its ears are long and hang down to the sides, and its tail is short and curled up. The dog's fur is fluffy and thick, and its eyes are open. The setting is peaceful and serene, with the dog appearing content and relaxed."
/home/ImageNet1k/n04081281/ILSVRC2012_val_00047007.JPEG,"restaurant, eating house, eating place, eatery","A group of people is sitting at a long table in a restaurant. The table is set with plates, wine glasses, and bottles. The walls are green and the ceiling has arches. The mood is relaxed and social."
/home/ImageNet1k/n04517823/ILSVRC2012_val_00036519.JPEG,"vacuum, vacuum cleaner",A man is vacuuming the stairs in a white-walled room.
/home/ImageNet1k/n03838899/ILSVRC2012_val_00028951.JPEG,"oboe, hautboy, hautbois","A page from a clarinet instruction manual, with a pink background. There are two clarinets on the page, one on the left and one on the right. The clarinets are silver and black, and are labeled ""Sterling Console Clarinets."" The clarinets are shown from the side, with the keys visible. The clarinets are accompanied by a description of the Sterling and Standard clarinets. The mood of the image is technical and serious."
/home/ImageNet1k/n02667093/ILSVRC2012_val_00026134.JPEG,abaya,"Two models present their designs on a runway. One wears a black abaya with a contrasting white hijab, the other a white dress with black accents. The stage is lit in warm hues, creating a mood of elegance and sophistication."
/home/ImageNet1k/n03534580/ILSVRC2012_val_00014702.JPEG,"hoopskirt, crinoline","A woman in a purple dress with a hoop skirt and crinoline plays a harp in a room with antique furniture and paintings. The room is filled with pink and blue colors, and the woman is the only person in the scene. The mood is somber and serious."
/home/ImageNet1k/n04067472/ILSVRC2012_val_00034487.JPEG,reel,A fishing reel attached to a fishing rod.
/home/ImageNet1k/n02104365/ILSVRC2012_val_00001851.JPEG,schipperke,A schipperke puppy plays with a teddy bear on a tan carpet.
/home/ImageNet1k/n02013706/ILSVRC2012_val_00035722.JPEG,"limpkin, Aramus pictus","A limpkin, Aramus pictus, stands on a rock in a natural setting. The bird has a long, curved beak and a spotted brown and white pattern. The background is out of focus, emphasizing the bird as the main subject. The mood is calm and serene."
/home/ImageNet1k/n04346328/ILSVRC2012_val_00002424.JPEG,"stupa, tope",A row of ancient stupa or tope structures line a stone walkway. The sky is blue with white clouds.
/home/ImageNet1k/n03047690/ILSVRC2012_val_00048597.JPEG,"clog, geta, patten, sabot","A pair of wooden clogs are displayed on a shelf, next to a pair of sabot. The clogs are made of wood and have a worn pattern. The setting is a museum exhibit."
/home/ImageNet1k/n03924679/ILSVRC2012_val_00024977.JPEG,photocopier,"A photocopier is located in a room with tiled floors and walls. The photocopier is situated on the left side of the room, and another one is on the right side. The room has a yellow wall and a black and white checkered floor. The mood of the room is bright and cheerful."
/home/ImageNet1k/n02138441/ILSVRC2012_val_00026239.JPEG,"meerkat, mierkat","A meerkat, or mierkat, sits on the sand, alert and staring into the distance. Its fur is a mix of brown and tan, and it has a black nose and eyes. Its paws are white and black, and it has a fluffy tail. The setting is a sandy area, with a tree trunk to the right. The mood is curious and alert, as the meerkat appears to be observing something in the distance."
/home/ImageNet1k/n02123394/ILSVRC2012_val_00023827.JPEG,Persian cat,"A fluffy brown and white Persian cat sits on a blue blanket, being petted by a person wearing a bracelet. The cat's eyes are closed, and it appears to be enjoying the attention. The scene is warm and cozy, with the cat's soft fur adding to the comfort of the setting."
/home/ImageNet1k/n03481172/ILSVRC2012_val_00013413.JPEG,hammer,"A hammer sits on a wooden table, surrounded by nails. The table is made of wood and has a brown hue. The scene is sepia-toned, giving it a vintage feel. The nails are of various sizes and lengths, and some are bent. The hammer is in focus, while the nails are slightly out of focus, adding to the vintage mood."
/home/ImageNet1k/n07711569/ILSVRC2012_val_00003087.JPEG,mashed potato,A pan of mashed potatoes sits on a table.
/home/ImageNet1k/n03942813/ILSVRC2012_val_00025976.JPEG,ping-pong ball,A man in a blue shirt and black shorts playing ping-pong. He is bouncing the ball on the table.
/home/ImageNet1k/n02123045/ILSVRC2012_val_00041570.JPEG,"tabby, tabby cat","A small, grey and white tabby cat sits on a wooden floor, looking up at the camera. The cat has a black tail and white paws. The floor is a warm brown color."
/home/ImageNet1k/n09229709/ILSVRC2012_val_00024110.JPEG,bubble,"A close-up of a bubble, showing its intricate structure and the iridescent colors it reflects. The bubbles are floating in the air, creating a sense of movement and liveliness. The image is shot from a low angle, emphasizing the bubble's depth and complexity."
/home/ImageNet1k/n03125729/ILSVRC2012_val_00000005.JPEG,cradle,"A baby is sleeping in a cradle with a purple top. The baby is surrounded by stuffed animals including a rabbit, giraffe, and bear. The room is painted white and there is a radiator next to the bed. The mood is peaceful and serene."
/home/ImageNet1k/n04023962/ILSVRC2012_val_00047872.JPEG,"punching bag, punch bag, punching ball, punchball",A man in a grey shirt is hitting a punching bag.
/home/ImageNet1k/n07875152/ILSVRC2012_val_00034100.JPEG,potpie,A potpie sits on a white plate with a fork. The crust is golden brown and flaky. The dish is served outdoors on a grassy lawn.
/home/ImageNet1k/n03445924/ILSVRC2012_val_00007926.JPEG,"golfcart, golf cart","A man drives a golf cart through a muddy clearing in the woods. The cart has a canopy over the front, and the driver is wearing a hat. The ground is mostly brown, with patches of snow. The trees are bare, and the sky is gray. The mood is somber, with a sense of melancholy in the stillness of the woods."
/home/ImageNet1k/n01748264/ILSVRC2012_val_00049823.JPEG,"Indian cobra, Naja naja","An Indian cobra, Naja naja, raises its hood. Its scales are grey with black and white splotches. Its eyes are slitted, and it appears to be coiled up and ready to strike. The mood is one of readiness and caution."
/home/ImageNet1k/n02276258/ILSVRC2012_val_00032773.JPEG,admiral,"A black, orange, and white admiral butterfly sits on a green chair."
/home/ImageNet1k/n02356798/ILSVRC2012_val_00001003.JPEG,"fox squirrel, eastern fox squirrel, Sciurus niger","A fox squirrel, Sciurus niger, is walking through the grass."
/home/ImageNet1k/n02025239/ILSVRC2012_val_00004791.JPEG,"ruddy turnstone, Arenaria interpres","A ruddy turnstone, Arenaria interpres, stands in the grass."
/home/ImageNet1k/n03657121/ILSVRC2012_val_00009467.JPEG,"lens cap, lens cover",A lens cap and lens cover are on a table with other items.
/home/ImageNet1k/n03761084/ILSVRC2012_val_00039006.JPEG,"microwave, microwave oven",A woman wearing glasses is using a microwave.
/home/ImageNet1k/n01689811/ILSVRC2012_val_00021786.JPEG,alligator lizard,A colorful alligator lizard in a terrarium with brown leaves and a white background.
/home/ImageNet1k/n01744401/ILSVRC2012_val_00013965.JPEG,"rock python, rock snake, Python sebae","A rock python, rock snake, Python sebae, slithers along a white wall. The snake's skin is black and yellow, and it moves with purpose. The setting is a dimly lit corner, with the snake's body casting a shadow on the wall. The mood is one of mystery and intrigue, as the snake's movements suggest a sense of danger and power."
/home/ImageNet1k/n02769748/ILSVRC2012_val_00034742.JPEG,"backpack, back pack, knapsack, packsack, rucksack, haversack",A green non-woven backpack with a yellow logo on the front. The bag has a strap and is suitable for carrying books or laptops. The bag is made of non-woven material and is a great promotional item.
/home/ImageNet1k/n02510455/ILSVRC2012_val_00007767.JPEG,"giant panda, panda, panda bear, coon bear, Ailuropoda melanoleuca",A giant panda bear walks on dirt near a fence. Its black and white fur stands out in the scene. The bear's large size and gentle demeanor evoke a sense of calm and wonder.
/home/ImageNet1k/n01616318/ILSVRC2012_val_00018092.JPEG,vulture,A large white vulture spreads its wings in the sun.
/home/ImageNet1k/n01819313/ILSVRC2012_val_00036835.JPEG,"sulphur-crested cockatoo, Kakatoe galerita, Cacatua galerita",A white cockatoo with yellow feathers perches on a tree branch.
/home/ImageNet1k/n04005630/ILSVRC2012_val_00017788.JPEG,"prison, prison house","A man sits in a small cell with a bed and sink. The cell has a door and bars on the window. The room is small and dark, with a white color scheme. The mood is somber and oppressive."
/home/ImageNet1k/n02091134/ILSVRC2012_val_00043370.JPEG,whippet,"Three whippets running in a field, one is brown and white, one is black and white, and one is tan and white."
/home/ImageNet1k/n01753488/ILSVRC2012_val_00027790.JPEG,"horned viper, cerastes, sand viper, horned asp, Cerastes cornutus","A small horned viper, Cerastes cornutus, is curled up next to a coin. The snake is tan with dark brown spots. The sand is a light brown color. The snake appears to be small and harmless."
/home/ImageNet1k/n04229816/ILSVRC2012_val_00047357.JPEG,ski mask,"A black, blue, and gray ski mask sits on a wooden table."
/home/ImageNet1k/n04285008/ILSVRC2012_val_00005456.JPEG,"sports car, sport car",A red sports car is parked in front of a brick building.
/home/ImageNet1k/n03947888/ILSVRC2012_val_00007351.JPEG,"pirate, pirate ship",A pirate ship sails on the water with a blue sky above.
/home/ImageNet1k/n03803284/ILSVRC2012_val_00038880.JPEG,muzzle,A tan muzzle with holes on the side and a strap around it is lying on the floor.
/home/ImageNet1k/n01558993/ILSVRC2012_val_00040426.JPEG,"robin, American robin, Turdus migratorius","A small American robin stands on the ground, surrounded by straw and leaves. Its orange breast and black cap stand out against the muted background. The bird's alert gaze and sharp beak suggest it is on the lookout for food. The mood is one of stillness and anticipation, as the bird waits for its next meal."
/home/ImageNet1k/n13052670/ILSVRC2012_val_00002167.JPEG,"hen-of-the-woods, hen of the woods, Polyporus frondosus, Grifola frondosa","A cluster of hen-of-the-woods, also known as Grifola frondosa, grows on the forest floor, surrounded by fallen leaves."
/home/ImageNet1k/n02206856/ILSVRC2012_val_00016467.JPEG,bee,A bee with orange and black stripes is on a purple flower.
/home/ImageNet1k/n04141327/ILSVRC2012_val_00018070.JPEG,scabbard,"A bayonet with a black scabbard, the blade is etched with a white symbol."
/home/ImageNet1k/n02909870/ILSVRC2012_val_00020852.JPEG,"bucket, pail",A bucket of chocolate eggs is displayed on a table.
/home/ImageNet1k/n02095889/ILSVRC2012_val_00039862.JPEG,"Sealyham terrier, Sealyham","Three Sealyham terrier puppies are sitting in the grass, panting with their tongues out. They are white with gray noses and black eyes. The setting is a lush green field with a black background. The mood is playful and happy."
/home/ImageNet1k/n03793489/ILSVRC2012_val_00013161.JPEG,"mouse, computer mouse",A little girl in a pink shirt is sitting at a table with a computer mouse and a laptop. She is focused on the mouse and appears to be engaged in what she is doing.
/home/ImageNet1k/n04332243/ILSVRC2012_val_00001863.JPEG,strainer,A close-up of a red strainer with silver circles on it. The background is a solid red color.
/home/ImageNet1k/n03956157/ILSVRC2012_val_00024857.JPEG,planetarium,"A dome-shaped planetarium is seen, with a grassy area in front and people walking around. The building is grey and sits on a concrete platform. The sky is blue with white clouds."
/home/ImageNet1k/n02500267/ILSVRC2012_val_00034541.JPEG,"indri, indris, Indri indri, Indri brevicaudatus","A white and black Indri, Indris, Indri indri, Indri brevicaudatus, hangs from a tree branch."
/home/ImageNet1k/n03133878/ILSVRC2012_val_00006932.JPEG,Crock Pot,A white crock pot with a silver lid and a logo on the front. The lid is covered in water droplets and the pot is sitting on a counter. The image has a cool and wet mood.
/home/ImageNet1k/n04037443/ILSVRC2012_val_00022017.JPEG,"racer, race car, racing car","An orange racer is parked on the street, surrounded by other racing cars. The cars are shiny and colorful, reflecting the excitement of the race. The mood is energetic and competitive, with spectators watching from the sidelines."
/home/ImageNet1k/n03384352/ILSVRC2012_val_00018938.JPEG,forklift,A black and red forklift made out of Lego pieces.
/home/ImageNet1k/n02280649/ILSVRC2012_val_00030984.JPEG,cabbage butterfly,A cabbage butterfly is perched on a green leaf. The butterfly is white with black spots. The flower below is white with small yellow stamen. The butterfly's wings are open. The scene is set outdoors in a garden.
/home/ImageNet1k/n03888257/ILSVRC2012_val_00015689.JPEG,"parachute, chute","Two people with parachutes, one in pink and one in yellow, floating in the sky."
/home/ImageNet1k/n02361337/ILSVRC2012_val_00011891.JPEG,marmot,"A marmot is standing on a rock, looking at the camera. The marmot is brown and orange, and is surrounded by mountains. The sky is blue, and the sun is shining. The marmot seems curious and alert."
/home/ImageNet1k/n03710193/ILSVRC2012_val_00019006.JPEG,"mailbox, letter box","A mailbox sits on the side of a road, surrounded by gravel. The street is empty, and the mailbox is in shadow. The numbers on the mailbox are faded, and the overall mood is somber."
/home/ImageNet1k/n07718472/ILSVRC2012_val_00005593.JPEG,"cucumber, cuke",A collage of a cucumber on a wooden table. The cucumber is cut in half and there is a whole cucumber in the background. The collage is in black and white.
/home/ImageNet1k/n04525038/ILSVRC2012_val_00010262.JPEG,velvet,A large blue flower made of velvet sits on a white surface. The flower has a light blue center and white leaves. The object has a serene and peaceful mood.
/home/ImageNet1k/n01560419/ILSVRC2012_val_00000439.JPEG,bulbul,"A bulbul perched on a rock, with its head turned to the side. The bird has a black head and yellow under its wing. The rock is brown and the background is blurry. The mood is calm and peaceful."
/home/ImageNet1k/n02981792/ILSVRC2012_val_00033153.JPEG,catamaran,A catamaran with a scuba diver on the front and a man waving from the back. The water is blue and the sky is clear.
/home/ImageNet1k/n02226429/ILSVRC2012_val_00039032.JPEG,"grasshopper, hopper","A green grasshopper with long legs, sitting on a metal fence."
/home/ImageNet1k/n03447447/ILSVRC2012_val_00004431.JPEG,gondola,A gondola is docked in a clear blue canal. The gondola is black and purple and has a black pole. The pole has a red and white striped pattern. The gondola is surrounded by a serene and tranquil setting.
/home/ImageNet1k/n03792782/ILSVRC2012_val_00020631.JPEG,"mountain bike, all-terrain bike, off-roader","A man riding a mountain bike, off-roader, all-terrain bike."
/home/ImageNet1k/n02692877/ILSVRC2012_val_00033251.JPEG,"airship, dirigible",A white airship or dirigible is flying high in the sky above palm trees.
/home/ImageNet1k/n03770439/ILSVRC2012_val_00001192.JPEG,"miniskirt, mini","A woman with purple hair sits on a chair in a room with wood paneling. She wears a black corset, fishnets, and a mini skirt. The room has a lamp on a desk and a potted plant. The woman's outfit and pose suggest a playful and confident mood."
/home/ImageNet1k/n04398044/ILSVRC2012_val_00030441.JPEG,teapot,"A grey kitten stands on a wooden floor, facing a white teapot with a bird on it. The teapot is white and the bird is orange. The kitten and teapot are nose to nose. The scene is light and playful."
/home/ImageNet1k/n03372029/ILSVRC2012_val_00025781.JPEG,"flute, transverse flute",Two men are sitting on a stage playing instruments. One is playing a transverse flute and the other is playing a drum. The stage is decorated with white flowers.
/home/ImageNet1k/n03777568/ILSVRC2012_val_00012494.JPEG,Model T,An old model T car sits on display in a field.
/home/ImageNet1k/n04389033/ILSVRC2012_val_00038383.JPEG,"tank, army tank, armored combat vehicle, armoured combat vehicle",An army tank is driving through a muddy field. The tank is camouflaged and has a large gun on top. The tank is surrounded by grass and dirt. The scene is set outdoors and the mood is somber.
/home/ImageNet1k/n03935335/ILSVRC2012_val_00003325.JPEG,"piggy bank, penny bank","A pink piggy bank sits on a white surface, waiting to be filled with coins. The bank has a coin slot on the top and a small hole for the money to fall through. The bank is a symbol of saving and financial planning."
/home/ImageNet1k/n02132136/ILSVRC2012_val_00018469.JPEG,"brown bear, bruin, Ursus arctos","A brown bear stands on rocks by the water, looking to the left. Its fur is wet, and it has a yellow nose. The bear is brown and black, and its eyes are open. The bear's mouth is open, showing its teeth. The bear appears to be looking for fish to eat. The scene has a moody and suspenseful feel."
/home/ImageNet1k/n02105505/ILSVRC2012_val_00007246.JPEG,komondor,A Komondor and a sheepdog stand nose to nose in a field with a barn in the background.
/home/ImageNet1k/n02123159/ILSVRC2012_val_00039553.JPEG,tiger cat,"An orange tiger cat lays on a red blanket with white pillow. The cat's eyes are half closed, showing a sleepy mood. The blanket is against a blue wall."
/home/ImageNet1k/n10148035/ILSVRC2012_val_00006006.JPEG,"groom, bridegroom","A groom and bridegroom are at a wedding, surrounded by guests. The groom is wearing a black suit and tie, and the bridegroom is wearing a pink dress. They are standing in front of a red banner. The groom is holding a white gift box, and the bridegroom is holding a white envelope. The guests are holding cell phones and taking pictures. The mood is joyful and celebratory."
/home/ImageNet1k/n01629819/ILSVRC2012_val_00009674.JPEG,"European fire salamander, Salamandra salamandra","A European fire salamander, Salamandra salamandra, rests on a bed of moss. Its black and yellow stripes make it stand out against the green background. The mood is serene, as the salamander appears to be at ease in its natural habitat."
/home/ImageNet1k/n02107312/ILSVRC2012_val_00013604.JPEG,miniature pinscher,A black and brown miniature pinscher is sitting on a bed. The dog is wearing a silver collar with a silver tag. The dog is looking to the right of the camera.
/home/ImageNet1k/n04273569/ILSVRC2012_val_00042203.JPEG,speedboat,"A speedboat is speeding across the water, leaving a trail of white foam behind it. The boat is red and white, with a yellow flag on top. The sky is blue with a few white clouds. The boat is surrounded by a calm sea."
/home/ImageNet1k/n02058221/ILSVRC2012_val_00049170.JPEG,"albatross, mollymawk",A seagull soars through the sky with its wings spread wide.
/home/ImageNet1k/n07715103/ILSVRC2012_val_00006765.JPEG,cauliflower,A large pile of cauliflower sits on a green table. The heads of cauliflower are white with green leaves surrounding them. The pile is on display at a market.
/home/ImageNet1k/n02480855/ILSVRC2012_val_00010853.JPEG,"gorilla, Gorilla gorilla","A gorilla, Gorilla gorilla, sits on a rock with greenery behind it. It has a white chest and is surrounded by a frame."
/home/ImageNet1k/n01534433/ILSVRC2012_val_00000247.JPEG,"junco, snowbird",A small juncos perched on a tree branch.
/home/ImageNet1k/n01692333/ILSVRC2012_val_00022063.JPEG,"Gila monster, Heloderma suspectum","A Gila monster, Heloderma suspectum, lies on the ground in its natural habitat. The snake is black and white and has a thick body. It is surrounded by rocks and twigs. The mood is calm and serene."
/home/ImageNet1k/n04486054/ILSVRC2012_val_00040446.JPEG,triumphal arch,"A triumphal arch stands tall in the middle of a city square. It is a large, tan structure with arches and sculptures. People walk around the area, some carrying bags and backpacks. The mood is one of leisure and exploration."
/home/ImageNet1k/n01693334/ILSVRC2012_val_00025378.JPEG,"green lizard, Lacerta viridis","A green lizard, Lacerta viridis, sits on a wooden post. Its body is a vibrant green, and it has a pointed tail. The post is covered in white mold, and the background is a mix of brown dirt and sand. The mood is calm and serene, with the lizard appearing at ease on its perch."
